"T","U:0","U:1","U:2","kappaEff","p_rgh","rhok","Points:0","Points:1","Points:2"
301.67,0.12225,0.015538,1.1273e-05,1,2.9981,1,2.05,0.39394,0.7
304.48,0.12224,0.015509,-9.2411e-06,1,2.9981,1,2.05,0.39394,0.55
301.3,0.12235,0.016864,1.231e-05,1,2.9907,1,2.05,0.40606,0.7
303.98,0.12234,0.016821,-9.3151e-06,1,2.9907,1,2.05,0.40606,0.55
300.94,0.12233,0.018186,1.3254e-05,1,2.9827,1,2.05,0.41818,0.7
303.51,0.12232,0.018125,-8.9574e-06,1,2.9828,1,2.05,0.41818,0.55
300.61,0.12221,0.019499,1.4063e-05,1,2.9741,1,2.05,0.4303,0.7
303.07,0.1222,0.019412,-8.0389e-06,1,2.9743,1,2.05,0.4303,0.55
300.28,0.12205,0.020795,1.4662e-05,1,2.9649,1,2.05,0.44242,0.7
302.65,0.12203,0.020676,-6.4016e-06,1,2.9651,1,2.05,0.44242,0.55
299.97,0.12188,0.022069,1.4949e-05,1,2.9551,1,2.05,0.45454,0.7
302.23,0.12186,0.021907,-3.8683e-06,1,2.9555,1,2.05,0.45454,0.55
299.67,0.12176,0.023311,1.4801e-05,1,2.9446,1,2.05,0.46667,0.7
301.84,0.12174,0.023096,-2.7494e-07,1,2.9453,1,2.05,0.46667,0.55
299.39,0.12177,0.02451,1.4122e-05,1,2.9336,1,2.05,0.47879,0.7
301.46,0.12176,0.024234,4.449e-06,1,2.9347,1,2.05,0.47879,0.55
299.12,0.12201,0.025656,1.298e-05,1,2.922,1,2.05,0.49091,0.7
301.1,0.122,0.02531,1.0056e-05,1,2.9237,1,2.05,0.49091,0.55
298.86,0.12262,0.026733,1.1928e-05,1,2.9099,1,2.05,0.50303,0.7
300.76,0.12262,0.026319,1.5437e-05,1,2.9124,1,2.05,0.50303,0.55
298.62,0.12382,0.027728,1.2719e-05,1,2.8973,1,2.05,0.51515,0.7
300.44,0.12384,0.027262,1.7405e-05,1,2.9009,1,2.05,0.51515,0.55
298.39,0.12593,0.028631,1.9804e-05,1,2.8842,1,2.05,0.52727,0.7
300.14,0.12598,0.028162,7.6815e-06,1,2.8895,1,2.05,0.52727,0.55
298.16,0.12952,0.029443,4.2849e-05,1,2.8705,1,2.05,0.53939,0.7
299.84,0.12963,0.029082,-3.4571e-05,1,2.8782,1,2.05,0.53939,0.55
297.95,0.13565,0.030196,0.00010168,1,2.8562,1,2.05,0.55151,0.7
299.56,0.13586,0.03018,-0.00016254,1,2.8671,1,2.05,0.55151,0.55
297.74,0.14672,0.030968,0.00023592,1,2.8408,1,2.05,0.56364,0.7
299.28,0.14711,0.031782,-0.00051508,1,2.856,1,2.05,0.56364,0.55
297.52,0.16947,0.031965,0.00055674,1,2.8229,1,2.05,0.57576,0.7
299,0.17016,0.034886,-0.001654,1,2.8453,1,2.05,0.57576,0.55
297.29,0.22736,0.032382,0.0010284,1,2.7965,1,2.05,0.58788,0.7
298.68,0.2286,0.041388,-0.0067424,1,2.8308,1,2.05,0.58788,0.55
296.96,0.39216,0.024674,-0.0085438,1,2.7739,1,2.05,0.6,0.7
298.24,0.39415,0.041515,-0.021551,1,2.7557,1,2.05,0.6,0.55
311.52,0.023358,-7.5979e-06,-5.3476e-05,1,3.1061,1,2.0375,0.2,0.7
310.93,0.036793,8.4456e-05,-5.3579e-05,1,3.1065,1,2.0375,0.21212,0.7
312,0.037067,2.1049e-05,-0.00013459,1,3.1058,1,2.0375,0.2,0.68846
312.87,0.059929,7.733e-05,-0.00026633,1,3.1051,1,2.0375,0.2,0.67692
313.59,0.075411,0.00012715,-0.00032532,1,3.1041,1,2.0375,0.2,0.66539
314.23,0.085953,0.000165,-0.00030209,1,3.1031,1,2.0375,0.2,0.65385
314.81,0.092593,0.00018998,-0.00021043,1,3.1023,1,2.0375,0.2,0.64231
315.34,0.095813,0.00020237,-7.5571e-05,1,3.1019,1,2.0375,0.2,0.63077
315.8,0.095813,0.00020238,7.4044e-05,1,3.1019,1,2.0375,0.2,0.61923
316.21,0.092592,0.00019001,0.00020904,1,3.1023,1,2.0375,0.2,0.60769
316.55,0.085952,0.00016505,0.00030095,1,3.1031,1,2.0375,0.2,0.59615
316.8,0.07541,0.0001272,0.00032451,1,3.1041,1,2.0375,0.2,0.58461
316.95,0.059928,7.7377e-05,0.0002659,1,3.1051,1,2.0375,0.2,0.57308
316.93,0.037066,2.1069e-05,0.00013444,1,3.1058,1,2.0375,0.2,0.56154
316.88,0.023358,-7.5942e-06,5.3447e-05,1,3.1061,1,2.0375,0.2,0.55
316.24,0.036793,8.4517e-05,5.3522e-05,1,3.1065,1,2.0375,0.21212,0.55
309.87,0.059327,0.00039193,-4.6163e-05,1,3.1072,1,2.0375,0.22424,0.7
315.05,0.059326,0.00039217,4.6061e-05,1,3.1072,1,2.0375,0.22424,0.55
308.95,0.07507,0.00092398,-3.1578e-05,1,3.1078,1,2.0375,0.23636,0.7
313.96,0.075068,0.00092449,3.1455e-05,1,3.1078,1,2.0375,0.23636,0.55
308.12,0.08674,0.001639,-1.9472e-05,1,3.108,1,2.0375,0.24848,0.7
312.96,0.086738,0.0016398,1.9341e-05,1,3.108,1,2.0375,0.24848,0.55
307.36,0.095632,0.0025003,-1.1073e-05,1,3.1079,1,2.0375,0.26061,0.7
312.02,0.09563,0.0025013,1.0942e-05,1,3.1078,1,2.0375,0.26061,0.55
306.66,0.1025,0.0034773,-5.5132e-06,1,3.1071,1,2.0375,0.27273,0.7
311.13,0.1025,0.0034784,5.3883e-06,1,3.1071,1,2.0375,0.27273,0.55
306.01,0.10784,0.0045461,-1.8055e-06,1,3.1059,1,2.0375,0.28485,0.7
310.28,0.10784,0.0045471,1.6935e-06,1,3.1059,1,2.0375,0.28485,0.55
305.39,0.112,0.0056887,8.0711e-07,1,3.104,1,2.0375,0.29697,0.7
309.48,0.11199,0.0056895,-8.9588e-07,1,3.104,1,2.0375,0.29697,0.55
304.81,0.11523,0.0068912,2.8084e-06,1,3.1015,1,2.0375,0.30909,0.7
308.71,0.11523,0.0068915,-2.858e-06,1,3.1015,1,2.0375,0.30909,0.55
304.26,0.11773,0.0081424,4.4814e-06,1,3.0984,1,2.0375,0.32121,0.7
307.98,0.11772,0.0081419,-4.4674e-06,1,3.0983,1,2.0375,0.32121,0.55
303.75,0.11964,0.0094335,5.9789e-06,1,3.0946,1,2.0375,0.33333,0.7
307.29,0.11964,0.0094316,-5.8645e-06,1,3.0946,1,2.0375,0.33333,0.55
303.26,0.12108,0.010757,7.3759e-06,1,3.0902,1,2.0375,0.34545,0.7
306.63,0.12107,0.010753,-7.1074e-06,1,3.0901,1,2.0375,0.34545,0.55
302.8,0.12213,0.012105,8.7061e-06,1,3.0851,1,2.0375,0.35758,0.7
306.02,0.12212,0.012098,-8.2073e-06,1,3.0851,1,2.0375,0.35758,0.55
302.35,0.12286,0.013473,9.9824e-06,1,3.0794,1,2.0375,0.3697,0.7
305.43,0.12286,0.013461,-9.1475e-06,1,3.0793,1,2.0375,0.3697,0.55
301.94,0.12334,0.014855,1.1206e-05,1,3.073,1,2.0375,0.38182,0.7
304.86,0.12333,0.014836,-9.8911e-06,1,3.0729,1,2.0375,0.38182,0.55
301.54,0.1236,0.016244,1.237e-05,1,3.0659,1,2.0375,0.39394,0.7
304.33,0.1236,0.016216,-1.0383e-05,1,3.0659,1,2.0375,0.39394,0.55
301.17,0.1237,0.017637,1.3457e-05,1,3.0582,1,2.0375,0.40606,0.7
303.84,0.12369,0.017595,-1.0548e-05,1,3.0582,1,2.0375,0.40606,0.55
300.82,0.12366,0.019027,1.4437e-05,1,3.0498,1,2.0375,0.41818,0.7
303.37,0.12365,0.018967,-1.0286e-05,1,3.0498,1,2.0375,0.41818,0.55
300.48,0.12353,0.020408,1.5257e-05,1,3.0407,1,2.0375,0.4303,0.7
302.93,0.12352,0.020325,-9.4706e-06,1,3.0409,1,2.0375,0.4303,0.55
300.16,0.12334,0.021775,1.5837e-05,1,3.031,1,2.0375,0.44242,0.7
302.51,0.12333,0.02166,-7.9459e-06,1,3.0313,1,2.0375,0.44242,0.55
299.85,0.12315,0.023119,1.6063e-05,1,3.0207,1,2.0375,0.45454,0.7
302.1,0.12313,0.022964,-5.5365e-06,1,3.0211,1,2.0375,0.45454,0.55
299.56,0.12299,0.024432,1.5798e-05,1,3.0097,1,2.0375,0.46667,0.7
301.71,0.12298,0.024228,-2.0824e-06,1,3.0103,1,2.0375,0.46667,0.55
299.28,0.12296,0.025703,1.4934e-05,1,2.9981,1,2.0375,0.47879,0.7
301.33,0.12295,0.025442,2.4757e-06,1,2.9991,1,2.0375,0.47879,0.55
299.01,0.12315,0.026919,1.3533e-05,1,2.9859,1,2.0375,0.49091,0.7
300.98,0.12313,0.026598,7.8709e-06,1,2.9875,1,2.0375,0.49091,0.55
298.76,0.12369,0.028068,1.2177e-05,1,2.9731,1,2.0375,0.50303,0.7
300.65,0.12369,0.027688,1.2949e-05,1,2.9755,1,2.0375,0.50303,0.55
298.52,0.12481,0.029134,1.2746e-05,1,2.9598,1,2.0375,0.51515,0.7
300.32,0.12482,0.028715,1.4364e-05,1,2.9633,1,2.0375,0.51515,0.55
298.29,0.12682,0.03011,2.0076e-05,1,2.946,1,2.0375,0.52727,0.7
300.02,0.12687,0.029703,3.4097e-06,1,2.9511,1,2.0375,0.52727,0.55
298.07,0.1303,0.031,4.4901e-05,1,2.9316,1,2.0375,0.53939,0.7
299.73,0.13041,0.030721,-4.1853e-05,1,2.939,1,2.0375,0.53939,0.55
297.85,0.13629,0.031843,0.00010998,1,2.9166,1,2.0375,0.55151,0.7
299.45,0.1365,0.031932,-0.00017757,1,2.927,1,2.0375,0.55151,0.55
297.65,0.14719,0.032735,0.00026287,1,2.9004,1,2.0375,0.56364,0.7
299.17,0.14757,0.033682,-0.00055056,1,2.915,1,2.0375,0.56364,0.55
297.44,0.16971,0.033942,0.00064816,1,2.8818,1,2.0375,0.57576,0.7
298.89,0.1704,0.037025,-0.0017561,1,2.9034,1,2.0375,0.57576,0.55
297.21,0.22725,0.034775,0.0014222,1,2.8544,1,2.0375,0.58788,0.7
298.58,0.2285,0.043966,-0.0071492,1,2.8875,1,2.0375,0.58788,0.55
296.89,0.39128,0.027145,-0.0072193,1,2.8273,1,2.0375,0.6,0.7
298.15,0.39332,0.044128,-0.022864,1,2.807,1,2.0375,0.6,0.55
311.42,0.023589,-7.9332e-06,-5.5655e-05,1,3.1765,1,2.025,0.2,0.7
310.83,0.037162,8.7907e-05,-5.5738e-05,1,3.1768,1,2.025,0.21212,0.7
311.9,0.037438,2.1894e-05,-0.00014002,1,3.1761,1,2.025,0.2,0.68846
312.77,0.060536,8.0491e-05,-0.000277,1,3.1753,1,2.025,0.2,0.67692
313.5,0.076182,0.00013234,-0.00033824,1,3.1743,1,2.025,0.2,0.66539
314.13,0.086839,0.00017173,-0.00031401,1,3.1733,1,2.025,0.2,0.65385
314.71,0.093552,0.00019771,-0.00021872,1,3.1725,1,2.025,0.2,0.64231
315.24,0.096809,0.00021059,-7.8559e-05,1,3.1721,1,2.025,0.2,0.63077
315.71,0.096808,0.00021061,7.6904e-05,1,3.1721,1,2.025,0.2,0.61923
316.12,0.093551,0.00019775,0.0002172,1,3.1725,1,2.025,0.2,0.60769
316.46,0.086838,0.0001718,0.00031276,1,3.1733,1,2.025,0.2,0.59615
316.72,0.076181,0.00013242,0.00033734,1,3.1743,1,2.025,0.2,0.58461
316.87,0.060535,8.0558e-05,0.00027649,1,3.1753,1,2.025,0.2,0.57308
316.86,0.037437,2.193e-05,0.00013985,1,3.1761,1,2.025,0.2,0.56154
316.81,0.023588,-7.919e-06,5.5616e-05,1,3.1764,1,2.025,0.2,0.55
316.17,0.037161,8.8006e-05,5.5667e-05,1,3.1768,1,2.025,0.21212,0.55
309.74,0.05993,0.00040813,-4.7969e-05,1,3.1775,1,2.025,0.22424,0.7
314.96,0.059929,0.00040847,4.7852e-05,1,3.1775,1,2.025,0.22424,0.55
308.81,0.075845,0.0009624,-3.274e-05,1,3.1781,1,2.025,0.23636,0.7
313.86,0.075843,0.00096306,3.2603e-05,1,3.1781,1,2.025,0.23636,0.55
307.98,0.087648,0.0017075,-2.0088e-05,1,3.1784,1,2.025,0.24848,0.7
312.85,0.087646,0.0017085,1.9948e-05,1,3.1784,1,2.025,0.24848,0.55
307.22,0.096647,0.0026053,-1.1294e-05,1,3.1782,1,2.025,0.26061,0.7
311.9,0.096645,0.0026065,1.1159e-05,1,3.1782,1,2.025,0.26061,0.55
306.52,0.1036,0.003624,-5.4544e-06,1,3.1775,1,2.025,0.27273,0.7
311.01,0.1036,0.0036253,5.3301e-06,1,3.1775,1,2.025,0.27273,0.55
305.87,0.10901,0.0047389,-1.5439e-06,1,3.1762,1,2.025,0.28485,0.7
310.15,0.10901,0.0047401,1.4367e-06,1,3.1761,1,2.025,0.28485,0.55
305.25,0.11323,0.0059312,1.2254e-06,1,3.1742,1,2.025,0.29697,0.7
309.34,0.11323,0.0059322,-1.3057e-06,1,3.1742,1,2.025,0.29697,0.55
304.66,0.11651,0.0071865,3.3567e-06,1,3.1716,1,2.025,0.30909,0.7
308.57,0.11651,0.007187,-3.3943e-06,1,3.1716,1,2.025,0.30909,0.55
304.11,0.11905,0.0084934,5.1436e-06,1,3.1683,1,2.025,0.32121,0.7
307.84,0.11905,0.0084929,-5.1149e-06,1,3.1683,1,2.025,0.32121,0.55
303.6,0.12099,0.0098424,6.745e-06,1,3.1644,1,2.025,0.33333,0.7
307.15,0.12099,0.0098405,-6.6143e-06,1,3.1643,1,2.025,0.33333,0.55
303.12,0.12245,0.011226,8.2387e-06,1,3.1597,1,2.025,0.34545,0.7
306.49,0.12245,0.011222,-7.954e-06,1,3.1597,1,2.025,0.34545,0.55
302.66,0.12352,0.012636,9.6592e-06,1,3.1544,1,2.025,0.35758,0.7
305.87,0.12352,0.012629,-9.1473e-06,1,3.1544,1,2.025,0.35758,0.55
302.22,0.12427,0.014068,1.1019e-05,1,3.1484,1,2.025,0.3697,0.7
305.28,0.12426,0.014056,-1.0179e-05,1,3.1484,1,2.025,0.3697,0.55
301.8,0.12475,0.015515,1.2319e-05,1,3.1417,1,2.025,0.38182,0.7
304.71,0.12475,0.015496,-1.1014e-05,1,3.1417,1,2.025,0.38182,0.55
301.41,0.12502,0.016971,1.355e-05,1,3.1343,1,2.025,0.39394,0.7
304.19,0.12501,0.016944,-1.1598e-05,1,3.1343,1,2.025,0.39394,0.55
301.04,0.12511,0.018432,1.4692e-05,1,3.1262,1,2.025,0.40606,0.7
303.69,0.1251,0.018392,-1.1859e-05,1,3.1262,1,2.025,0.40606,0.55
300.69,0.12507,0.019891,1.571e-05,1,3.1174,1,2.025,0.41818,0.7
303.22,0.12506,0.019834,-1.1698e-05,1,3.1174,1,2.025,0.41818,0.55
300.36,0.12492,0.021343,1.6546e-05,1,3.1079,1,2.025,0.4303,0.7
302.78,0.12491,0.021263,-1.0992e-05,1,3.108,1,2.025,0.4303,0.55
300.04,0.12471,0.022781,1.711e-05,1,3.0977,1,2.025,0.44242,0.7
302.36,0.1247,0.022671,-9.5869e-06,1,3.0979,1,2.025,0.44242,0.55
299.73,0.12449,0.024197,1.7279e-05,1,3.0868,1,2.025,0.45454,0.7
301.96,0.12447,0.02405,-7.3086e-06,1,3.0872,1,2.025,0.45454,0.55
299.44,0.1243,0.025583,1.6901e-05,1,3.0752,1,2.025,0.46667,0.7
301.57,0.12428,0.025391,-3.9992e-06,1,3.0759,1,2.025,0.46667,0.55
299.16,0.12422,0.026927,1.5854e-05,1,3.063,1,2.025,0.47879,0.7
301.21,0.12421,0.026684,3.9091e-07,1,3.064,1,2.025,0.47879,0.55
298.9,0.12435,0.028217,1.4199e-05,1,3.0502,1,2.025,0.49091,0.7
300.86,0.12434,0.02792,5.5713e-06,1,3.0517,1,2.025,0.49091,0.55
298.65,0.12483,0.029439,1.2546e-05,1,3.0367,1,2.025,0.50303,0.7
300.53,0.12483,0.029093,1.0333e-05,1,3.0391,1,2.025,0.50303,0.55
298.41,0.12587,0.030579,1.2905e-05,1,3.0227,1,2.025,0.51515,0.7
300.21,0.12589,0.030207,1.116e-05,1,3.0261,1,2.025,0.51515,0.55
298.19,0.12779,0.03163,2.0511e-05,1,3.0082,1,2.025,0.52727,0.7
299.91,0.12784,0.031286,-1.0709e-06,1,3.0131,1,2.025,0.52727,0.55
297.97,0.13115,0.0326,4.7202e-05,1,2.9931,1,2.025,0.53939,0.7
299.62,0.13126,0.032403,-4.942e-05,1,3.0002,1,2.025,0.53939,0.55
297.76,0.137,0.033536,0.00011876,1,2.9773,1,2.025,0.55151,0.7
299.34,0.13721,0.033731,-0.00019306,1,2.9873,1,2.025,0.55151,0.55
297.55,0.14773,0.034553,0.00029092,1,2.9604,1,2.025,0.56364,0.7
299.07,0.14812,0.035634,-0.00058698,1,2.9743,1,2.025,0.56364,0.55
297.35,0.17003,0.035977,0.00074286,1,2.941,1,2.025,0.57576,0.7
298.79,0.17072,0.039222,-0.0018608,1,2.9617,1,2.025,0.57576,0.55
297.13,0.22724,0.037243,0.0018304,1,2.9127,1,2.025,0.58788,0.7
298.48,0.22849,0.046612,-0.0075657,1,2.9444,1,2.025,0.58788,0.55
296.81,0.39051,0.029697,-0.0058416,1,2.8808,1,2.025,0.6,0.7
298.05,0.39263,0.046808,-0.024207,1,2.8585,1,2.025,0.6,0.55
311.28,0.023829,-8.2855e-06,-5.7896e-05,1,3.2474,1,2.0125,0.2,0.7
310.69,0.037545,9.1437e-05,-5.7955e-05,1,3.2478,1,2.0125,0.21212,0.7
311.77,0.037823,2.2755e-05,-0.0001456,1,3.2471,1,2.0125,0.2,0.68846
312.64,0.061167,8.373e-05,-0.00028794,1,3.2463,1,2.0125,0.2,0.67692
313.37,0.076985,0.00013767,-0.00035149,1,3.2452,1,2.0125,0.2,0.66539
314.01,0.087761,0.00017863,-0.00032623,1,3.2441,1,2.0125,0.2,0.65385
314.59,0.09455,0.00020564,-0.00022718,1,3.2433,1,2.0125,0.2,0.64231
315.11,0.097845,0.00021903,-8.1582e-05,1,3.2429,1,2.0125,0.2,0.63077
315.59,0.097844,0.00021905,7.9881e-05,1,3.2429,1,2.0125,0.2,0.61923
316,0.09455,0.0002057,0.0002256,1,3.2433,1,2.0125,0.2,0.60769
316.35,0.08776,0.00017872,0.0003249,1,3.2441,1,2.0125,0.2,0.59615
316.61,0.076984,0.00013778,0.00035052,1,3.2452,1,2.0125,0.2,0.58461
316.77,0.061166,8.3825e-05,0.00028738,1,3.2463,1,2.0125,0.2,0.57308
316.75,0.037822,2.2812e-05,0.0001454,1,3.2471,1,2.0125,0.2,0.56154
316.7,0.023828,-8.2545e-06,5.7845e-05,1,3.2474,1,2.0125,0.2,0.55
316.05,0.037544,9.1589e-05,5.787e-05,1,3.2478,1,2.0125,0.21212,0.55
309.6,0.060558,0.00042475,-4.982e-05,1,3.2486,1,2.0125,0.22424,0.7
314.83,0.060556,0.00042522,4.9688e-05,1,3.2486,1,2.0125,0.22424,0.55
308.66,0.076651,0.0010019,-3.3923e-05,1,3.2492,1,2.0125,0.23636,0.7
313.73,0.076649,0.0010027,3.3777e-05,1,3.2492,1,2.0125,0.23636,0.55
307.83,0.088593,0.0017779,-2.0706e-05,1,3.2495,1,2.0125,0.24848,0.7
312.72,0.088591,0.0017791,2.0564e-05,1,3.2495,1,2.0125,0.24848,0.55
307.08,0.097704,0.0027133,-1.15e-05,1,3.2493,1,2.0125,0.26061,0.7
311.77,0.097701,0.0027148,1.1371e-05,1,3.2493,1,2.0125,0.26061,0.55
306.38,0.10475,0.003775,-5.3686e-06,1,3.2485,1,2.0125,0.27273,0.7
310.86,0.10475,0.0037765,5.2573e-06,1,3.2485,1,2.0125,0.27273,0.55
305.72,0.11024,0.0049373,-1.2456e-06,1,3.2471,1,2.0125,0.28485,0.7
310.01,0.11023,0.0049387,1.1572e-06,1,3.2471,1,2.0125,0.28485,0.55
305.1,0.11451,0.0061808,1.6893e-06,1,3.2451,1,2.0125,0.29697,0.7
309.19,0.11451,0.006182,-1.7455e-06,1,3.245,1,2.0125,0.29697,0.55
304.52,0.11785,0.0074906,3.9588e-06,1,3.2423,1,2.0125,0.30909,0.7
308.41,0.11784,0.0074911,-3.9677e-06,1,3.2423,1,2.0125,0.30909,0.55
303.97,0.12043,0.0088545,5.8667e-06,1,3.2389,1,2.0125,0.32121,0.7
307.68,0.12042,0.0088541,-5.8057e-06,1,3.2389,1,2.0125,0.32121,0.55
303.45,0.1224,0.010263,7.5783e-06,1,3.2348,1,2.0125,0.33333,0.7
306.99,0.1224,0.010261,-7.4128e-06,1,3.2348,1,2.0125,0.33333,0.55
302.97,0.12389,0.011708,9.1744e-06,1,3.23,1,2.0125,0.34545,0.7
306.33,0.12389,0.011704,-8.8544e-06,1,3.2299,1,2.0125,0.34545,0.55
302.51,0.12498,0.013183,1.069e-05,1,3.2244,1,2.0125,0.35758,0.7
305.71,0.12497,0.013175,-1.0146e-05,1,3.2243,1,2.0125,0.35758,0.55
302.07,0.12574,0.01468,1.2139e-05,1,3.2181,1,2.0125,0.3697,0.7
305.11,0.12573,0.014668,-1.1274e-05,1,3.2181,1,2.0125,0.3697,0.55
301.66,0.12623,0.016194,1.352e-05,1,3.2111,1,2.0125,0.38182,0.7
304.56,0.12622,0.016175,-1.2204e-05,1,3.211,1,2.0125,0.38182,0.55
301.27,0.1265,0.017719,1.4822e-05,1,3.2033,1,2.0125,0.39394,0.7
304.04,0.12649,0.017691,-1.2885e-05,1,3.2033,1,2.0125,0.39394,0.55
300.91,0.12659,0.019249,1.6023e-05,1,3.1948,1,2.0125,0.40606,0.7
303.54,0.12658,0.01921,-1.3247e-05,1,3.1948,1,2.0125,0.40606,0.55
300.56,0.12654,0.02078,1.7082e-05,1,3.1856,1,2.0125,0.41818,0.7
303.07,0.12653,0.020724,-1.3193e-05,1,3.1856,1,2.0125,0.41818,0.55
300.23,0.12638,0.022304,1.7937e-05,1,3.1756,1,2.0125,0.4303,0.7
302.63,0.12636,0.022226,-1.2603e-05,1,3.1757,1,2.0125,0.4303,0.55
299.91,0.12615,0.023815,1.849e-05,1,3.1649,1,2.0125,0.44242,0.7
302.21,0.12613,0.02371,-1.1325e-05,1,3.1651,1,2.0125,0.44242,0.55
299.61,0.1259,0.025305,1.8605e-05,1,3.1534,1,2.0125,0.45454,0.7
301.81,0.12588,0.025166,-9.1863e-06,1,3.1538,1,2.0125,0.45454,0.55
299.32,0.12567,0.026765,1.8118e-05,1,3.1413,1,2.0125,0.46667,0.7
301.43,0.12566,0.026585,-6.0306e-06,1,3.1419,1,2.0125,0.46667,0.55
299.04,0.12556,0.028184,1.6893e-05,1,3.1284,1,2.0125,0.47879,0.7
301.07,0.12554,0.027959,-1.8144e-06,1,3.1294,1,2.0125,0.47879,0.55
298.79,0.12563,0.029549,1.4988e-05,1,3.1149,1,2.0125,0.49091,0.7
300.73,0.12562,0.029277,3.1453e-06,1,3.1165,1,2.0125,0.49091,0.55
298.54,0.12605,0.030847,1.3047e-05,1,3.1008,1,2.0125,0.50303,0.7
300.4,0.12605,0.030536,7.5707e-06,1,3.1031,1,2.0125,0.50303,0.55
298.3,0.12701,0.032063,1.3213e-05,1,3.0861,1,2.0125,0.51515,0.7
300.09,0.12703,0.031738,7.7831e-06,1,3.0894,1,2.0125,0.51515,0.55
298.08,0.12883,0.033191,2.1129e-05,1,3.0708,1,2.0125,0.52727,0.7
299.79,0.12889,0.032911,-5.7632e-06,1,3.0756,1,2.0125,0.52727,0.55
297.87,0.13208,0.034244,4.9777e-05,1,3.0549,1,2.0125,0.53939,0.7
299.5,0.13219,0.034131,-5.7278e-05,1,3.0618,1,2.0125,0.53939,0.55
297.66,0.13779,0.035277,0.00012804,1,3.0384,1,2.0125,0.55151,0.7
299.23,0.138,0.035579,-0.00020905,1,3.048,1,2.0125,0.55151,0.55
297.46,0.14836,0.036424,0.00032015,1,3.0207,1,2.0125,0.56364,0.7
298.95,0.14874,0.037637,-0.00062438,1,3.034,1,2.0125,0.56364,0.55
297.26,0.17044,0.038074,0.000841,1,3.0005,1,2.0125,0.57576,0.7
298.68,0.17113,0.041477,-0.001968,1,3.0203,1,2.0125,0.57576,0.55
297.04,0.22732,0.039787,0.0022531,1,2.9712,1,2.0125,0.58788,0.7
298.38,0.22858,0.049328,-0.0079923,1,3.0016,1,2.0125,0.58788,0.55
296.72,0.38986,0.032335,-0.0044076,1,2.9345,1,2.0125,0.6,0.7
297.95,0.39208,0.049557,-0.025582,1,2.91,1,2.0125,0.6,0.55
311.12,0.024078,-8.6568e-06,-6.02e-05,1,3.3191,1,2,0.2,0.7
310.53,0.037943,9.5042e-05,-6.0232e-05,1,3.3195,1,2,0.21212,0.7
311.61,0.038224,2.3628e-05,-0.00015133,1,3.3188,1,2,0.2,0.68846
312.49,0.061823,8.7046e-05,-0.00029916,1,3.3179,1,2,0.2,0.67692
313.22,0.077819,0.00014314,-0.00036506,1,3.3168,1,2,0.2,0.66539
313.86,0.08872,0.00018571,-0.00033871,1,3.3157,1,2,0.2,0.65385
314.43,0.095589,0.00021378,-0.00023579,1,3.3148,1,2,0.2,0.64231
314.96,0.098923,0.00022769,-8.461e-05,1,3.3144,1,2,0.2,0.63077
315.44,0.098922,0.00022772,8.3009e-05,1,3.3144,1,2,0.2,0.61923
315.85,0.095589,0.00021385,0.00023429,1,3.3148,1,2,0.2,0.60769
316.19,0.088719,0.00018583,0.00033742,1,3.3157,1,2,0.2,0.59615
316.46,0.077818,0.00014328,0.00036408,1,3.3168,1,2,0.2,0.58461
316.61,0.061822,8.7177e-05,0.00029857,1,3.3179,1,2,0.2,0.57308
316.6,0.038223,2.3716e-05,0.0001511,1,3.3188,1,2,0.2,0.56154
316.55,0.024078,-8.6011e-06,6.0134e-05,1,3.3191,1,2,0.2,0.55
315.9,0.037942,9.5267e-05,6.0133e-05,1,3.3195,1,2,0.21212,0.55
309.44,0.06121,0.00044178,-5.1714e-05,1,3.3203,1,2,0.22424,0.7
314.68,0.061209,0.00044243,5.1574e-05,1,3.3203,1,2,0.22424,0.55
308.51,0.07749,0.0010424,-3.5126e-05,1,3.321,1,2,0.23636,0.7
313.58,0.077488,0.0010435,3.4981e-05,1,3.3209,1,2,0.23636,0.55
307.67,0.089577,0.0018503,-2.1322e-05,1,3.3213,1,2,0.24848,0.7
312.55,0.089575,0.0018518,2.1192e-05,1,3.3212,1,2,0.24848,0.55
306.91,0.098804,0.0028243,-1.1688e-05,1,3.3211,1,2,0.26061,0.7
311.6,0.098801,0.0028261,1.1582e-05,1,3.321,1,2,0.26061,0.55
306.21,0.10594,0.0039302,-5.2512e-06,1,3.3203,1,2,0.27273,0.7
310.7,0.10594,0.003932,5.1727e-06,1,3.3202,1,2,0.27273,0.55
305.56,0.11151,0.0051414,-9.0436e-07,1,3.3188,1,2,0.28485,0.7
309.83,0.11151,0.005143,8.5746e-07,1,3.3188,1,2,0.28485,0.55
304.94,0.11585,0.0064376,2.2053e-06,1,3.3166,1,2,0.29697,0.7
309.01,0.11585,0.0064389,-2.2128e-06,1,3.3166,1,2,0.29697,0.55
304.36,0.11924,0.0078033,4.6208e-06,1,3.3138,1,2,0.30909,0.7
308.24,0.11924,0.0078039,-4.5756e-06,1,3.3138,1,2,0.30909,0.55
303.81,0.12186,0.0092261,6.6572e-06,1,3.3102,1,2,0.32121,0.7
307.51,0.12186,0.0092256,-6.537e-06,1,3.3102,1,2,0.32121,0.55
303.3,0.12387,0.010696,8.4859e-06,1,3.3059,1,2,0.33333,0.7
306.82,0.12387,0.010694,-8.2575e-06,1,3.3059,1,2,0.33333,0.55
